feature_idx,mean_abs_shap,feature_name,feature_block
2340,0.0028016298219075207,solvent_SlogP_VSA2,solvent_rdkit
1150,0.0028009471183215364,compound_NumSpiroAtoms,compound_rdkit
841,0.0027903259659961223,compound_morgan_bit_841,compound_morgan
2279,0.0027880761547924675,solvent_MinAbsPartialCharge,solvent_rdkit
2288,0.002779139425603123,solvent_BCUT2D_LOGPLOW,solvent_rdkit
503,0.002758184589165623,compound_morgan_bit_503,compound_morgan
782,0.0027429974198872904,compound_morgan_bit_782,compound_morgan
221,0.0027331837598566747,compound_morgan_bit_221,compound_morgan
237,0.0027186188098116543,compound_morgan_bit_237,compound_morgan
305,0.002715280857687348,compound_morgan_bit_305,compound_morgan
645,0.0027078058098581634,compound_morgan_bit_645,compound_morgan
776,0.0026705855061039683,compound_morgan_bit_776,compound_morgan
1521,0.0026585802738268707,solvent_morgan_bit_280,solvent_morgan
325,0.0026467678369285707,compound_morgan_bit_325,compound_morgan
413,0.002642389639727492,compound_morgan_bit_413,compound_morgan
15,0.002610623747955267,compound_morgan_bit_15,compound_morgan
2326,0.002608540632053727,solvent_SMR_VSA1,solvent_rdkit
1190,0.002587486714142661,compound_fr_benzene,compound_rdkit
740,0.002584063900446388,compound_morgan_bit_740,compound_morgan
185,0.002567255791800252,compound_morgan_bit_185,compound_morgan
313,0.002564166907839099,compound_morgan_bit_313,compound_morgan
633,0.002558759501775933,compound_morgan_bit_633,compound_morgan
607,0.002557145476407908,compound_morgan_bit_607,compound_morgan
1141,0.0025569577928555133,compound_NumBridgeheadAtoms,compound_rdkit
90,0.002554847911008355,compound_morgan_bit_90,compound_morgan
341,0.002545905604260522,compound_morgan_bit_341,compound_morgan
316,0.0025123346013461766,compound_morgan_bit_316,compound_morgan
361,0.002510466864826481,compound_morgan_bit_361,compound_morgan
200,0.0024930344076078787,compound_morgan_bit_200,compound_morgan
150,0.002486700451491066,compound_morgan_bit_150,compound_morgan
570,0.0024528367382454694,compound_morgan_bit_570,compound_morgan
187,0.0024458920586937927,compound_morgan_bit_187,compound_morgan
951,0.0024399443393460984,compound_morgan_bit_951,compound_morgan
276,0.002429958790064713,compound_morgan_bit_276,compound_morgan
617,0.0023967941222654814,compound_morgan_bit_617,compound_morgan
887,0.002386624711181058,compound_morgan_bit_887,compound_morgan
2293,0.0023850472995624876,solvent_BertzCT,solvent_rdkit
613,0.0023634583310425086,compound_morgan_bit_613,compound_morgan
956,0.002357032049119444,compound_morgan_bit_956,compound_morgan
1296,0.0023286795766395327,solvent_morgan_bit_55,solvent_morgan
46,0.002321721928529716,compound_morgan_bit_46,compound_morgan
129,0.0023196113936560315,compound_morgan_bit_129,compound_morgan
60,0.002297266936620714,compound_morgan_bit_60,compound_morgan
934,0.002291705567008765,compound_morgan_bit_934,compound_morgan
367,0.0022861280732459056,compound_morgan_bit_367,compound_morgan
904,0.0022826176214870925,compound_morgan_bit_904,compound_morgan
882,0.002272721687837382,compound_morgan_bit_882,compound_morgan
610,0.0022701764517203114,compound_morgan_bit_610,compound_morgan
966,0.0022393092228650416,compound_morgan_bit_966,compound_morgan
573,0.0022375847831826996,compound_morgan_bit_573,compound_morgan
722,0.002236878905449939,compound_morgan_bit_722,compound_morgan
544,0.002230761854174427,compound_morgan_bit_544,compound_morgan
402,0.002225935508436161,compound_morgan_bit_402,compound_morgan
953,0.0022194919142258696,compound_morgan_bit_953,compound_morgan
1008,0.0022192024256965414,compound_morgan_bit_1008,compound_morgan
698,0.0022003353533319057,compound_morgan_bit_698,compound_morgan
201,0.002191518376536968,compound_morgan_bit_201,compound_morgan
348,0.0021866534317778754,compound_morgan_bit_348,compound_morgan
307,0.0021855804742847247,compound_morgan_bit_307,compound_morgan
691,0.0021669728051073567,compound_morgan_bit_691,compound_morgan
260,0.00215977931463564,compound_morgan_bit_260,compound_morgan
385,0.0021257085251378373,compound_morgan_bit_385,compound_morgan
1173,0.002109698385663643,compound_fr_NH2,compound_rdkit
32,0.0021065009543941465,compound_morgan_bit_32,compound_morgan
171,0.002103205093552764,compound_morgan_bit_171,compound_morgan
687,0.002095646127414943,compound_morgan_bit_687,compound_morgan
258,0.0020585945476052124,compound_morgan_bit_258,compound_morgan
98,0.0020567213178178984,compound_morgan_bit_98,compound_morgan
1136,0.0020544675830532844,compound_NumAmideBonds,compound_rdkit
2294,0.0020508452479824123,solvent_Chi0,solvent_rdkit
338,0.0020493652605364323,compound_morgan_bit_338,compound_morgan
166,0.002037046178973033,compound_morgan_bit_166,compound_morgan
1170,0.001997610910099873,compound_fr_Imine,compound_rdkit
156,0.0019955799791976335,compound_morgan_bit_156,compound_morgan
535,0.001985728558626534,compound_morgan_bit_535,compound_morgan
95,0.0019364965570748233,compound_morgan_bit_95,compound_morgan
1165,0.0019343248672067442,compound_fr_COO2,compound_rdkit
897,0.0019321785706483954,compound_morgan_bit_897,compound_morgan
921,0.0019116381498222323,compound_morgan_bit_921,compound_morgan
235,0.0018945286715604448,compound_morgan_bit_235,compound_morgan
589,0.0018727712355316283,compound_morgan_bit_589,compound_morgan
436,0.001871287524081399,compound_morgan_bit_436,compound_morgan
901,0.0018652006306707342,compound_morgan_bit_901,compound_morgan
927,0.0018581202753224493,compound_morgan_bit_927,compound_morgan
442,0.0018538709090682819,compound_morgan_bit_442,compound_morgan
978,0.0018481192615729368,compound_morgan_bit_978,compound_morgan
261,0.0018398321857284444,compound_morgan_bit_261,compound_morgan
694,0.0018360690734234343,compound_morgan_bit_694,compound_morgan
540,0.0018228503727612726,compound_morgan_bit_540,compound_morgan
673,0.0018169689564860568,compound_morgan_bit_673,compound_morgan
546,0.0018142221566017516,compound_morgan_bit_546,compound_morgan
751,0.0018038412850859067,compound_morgan_bit_751,compound_morgan
840,0.0017920412268964962,compound_morgan_bit_840,compound_morgan
1389,0.0017566287105131413,solvent_morgan_bit_148,solvent_morgan
363,0.0017516971339982712,compound_morgan_bit_363,compound_morgan
373,0.0017354778508465684,compound_morgan_bit_373,compound_morgan
785,0.001725168451308631,compound_morgan_bit_785,compound_morgan
2332,0.0017251071083502082,solvent_SMR_VSA6,solvent_rdkit
120,0.00170917262078228,compound_morgan_bit_120,compound_morgan
832,0.0017074463761913255,compound_morgan_bit_832,compound_morgan
895,0.0017032975005508311,compound_morgan_bit_895,compound_morgan
269,0.001700208807006466,compound_morgan_bit_269,compound_morgan
157,0.0016930026445836225,compound_morgan_bit_157,compound_morgan
20,0.0016869602862729326,compound_morgan_bit_20,compound_morgan
346,0.0016634064783943162,compound_morgan_bit_346,compound_morgan
827,0.001646188510990019,compound_morgan_bit_827,compound_morgan
797,0.0016296019226470712,compound_morgan_bit_797,compound_morgan
743,0.0016228640780536808,compound_morgan_bit_743,compound_morgan
9,0.0016212223428539068,compound_morgan_bit_9,compound_morgan
2323,0.001615156019806738,solvent_PEOE_VSA7,solvent_rdkit
448,0.0016140544236839989,compound_morgan_bit_448,compound_morgan
342,0.00161174090009544,compound_morgan_bit_342,compound_morgan
811,0.0015864404519311968,compound_morgan_bit_811,compound_morgan
923,0.001579797956662186,compound_morgan_bit_923,compound_morgan
987,0.0015619413842263082,compound_morgan_bit_987,compound_morgan
870,0.0015615335735413116,compound_morgan_bit_870,compound_morgan
371,0.0015501217563238842,compound_morgan_bit_371,compound_morgan
514,0.0015404940839053038,compound_morgan_bit_514,compound_morgan
1737,0.0015183470669350775,solvent_morgan_bit_496,solvent_morgan
308,0.0015114978006570336,compound_morgan_bit_308,compound_morgan
507,0.0015091190758564452,compound_morgan_bit_507,compound_morgan
530,0.0015079226450959542,compound_morgan_bit_530,compound_morgan
82,0.0015065789832081856,compound_morgan_bit_82,compound_morgan
212,0.0014917416372955826,compound_morgan_bit_212,compound_morgan
426,0.001483112203862756,compound_morgan_bit_426,compound_morgan
875,0.001481148792061069,compound_morgan_bit_875,compound_morgan
191,0.0014797456977334153,compound_morgan_bit_191,compound_morgan
689,0.0014720230714385199,compound_morgan_bit_689,compound_morgan
549,0.0014571128944160774,compound_morgan_bit_549,compound_morgan
822,0.0014534729163870387,compound_morgan_bit_822,compound_morgan
1321,0.0014468298091599293,solvent_morgan_bit_80,solvent_morgan
388,0.0014413945764582049,compound_morgan_bit_388,compound_morgan
703,0.0014337391070975542,compound_morgan_bit_703,compound_morgan
475,0.0014294222163243047,compound_morgan_bit_475,compound_morgan
349,0.0014234871569063913,compound_morgan_bit_349,compound_morgan
391,0.001417682305400723,compound_morgan_bit_391,compound_morgan
262,0.0014115667332763636,compound_morgan_bit_262,compound_morgan
805,0.001410704091948487,compound_morgan_bit_805,compound_morgan
116,0.0014099573666777336,compound_morgan_bit_116,compound_morgan
995,0.0014012420014478265,compound_morgan_bit_995,compound_morgan
72,0.001393404044308701,compound_morgan_bit_72,compound_morgan
619,0.0013894581953522542,compound_morgan_bit_619,compound_morgan
940,0.0013883734587352983,compound_morgan_bit_940,compound_morgan
1006,0.0013807672682182434,compound_morgan_bit_1006,compound_morgan
16,0.0013801415869676976,compound_morgan_bit_16,compound_morgan
127,0.0013744656705550276,compound_morgan_bit_127,compound_morgan
655,0.0013668668854855547,compound_morgan_bit_655,compound_morgan
866,0.0013614427244757613,compound_morgan_bit_866,compound_morgan
661,0.0013591442701672508,compound_morgan_bit_661,compound_morgan
1147,0.0013588726518237394,compound_NumSaturatedCarbocycles,compound_rdkit
716,0.001357450682496017,compound_morgan_bit_716,compound_morgan
441,0.0013499410509735816,compound_morgan_bit_441,compound_morgan
554,0.001345183733733393,compound_morgan_bit_554,compound_morgan
11,0.0013383174297284383,compound_morgan_bit_11,compound_morgan
521,0.0013382698827010446,compound_morgan_bit_521,compound_morgan
420,0.0013299131526973652,compound_morgan_bit_420,compound_morgan
627,0.001321491617565123,compound_morgan_bit_627,compound_morgan
1900,0.0013201076945356393,solvent_morgan_bit_659,solvent_morgan
334,0.0013161343498284575,compound_morgan_bit_334,compound_morgan
586,0.0013128102704202038,compound_morgan_bit_586,compound_morgan
868,0.0013122579521910257,compound_morgan_bit_868,compound_morgan
977,0.0013088496180825731,compound_morgan_bit_977,compound_morgan
146,0.0013081785175963283,compound_morgan_bit_146,compound_morgan
993,0.0013080571566363368,compound_morgan_bit_993,compound_morgan
2292,0.0012926191425161875,solvent_BalabanJ,solvent_rdkit
1668,0.0012682655851406317,solvent_morgan_bit_427,solvent_morgan
725,0.0012661704963895122,compound_morgan_bit_725,compound_morgan
208,0.0012535782666814985,compound_morgan_bit_208,compound_morgan
896,0.0012485883894804174,compound_morgan_bit_896,compound_morgan
804,0.0012469533191529659,compound_morgan_bit_804,compound_morgan
225,0.0012445554816804363,compound_morgan_bit_225,compound_morgan
106,0.0012430039016836747,compound_morgan_bit_106,compound_morgan
357,0.0012401526873960158,compound_morgan_bit_357,compound_morgan
944,0.0012217819743019726,compound_morgan_bit_944,compound_morgan
616,0.0012184752206511858,compound_morgan_bit_616,compound_morgan
364,0.0011967829730461263,compound_morgan_bit_364,compound_morgan
2,0.0011808756908676598,compound_morgan_bit_2,compound_morgan
869,0.001180570111127885,compound_morgan_bit_869,compound_morgan
890,0.0011798194097762335,compound_morgan_bit_890,compound_morgan
13,0.0011751869524422127,compound_morgan_bit_13,compound_morgan
791,0.0011646162133298736,compound_morgan_bit_791,compound_morgan
252,0.0011642487738261586,compound_morgan_bit_252,compound_morgan
219,0.0011631271586225195,compound_morgan_bit_219,compound_morgan
54,0.0011625585958422446,compound_morgan_bit_54,compound_morgan
394,0.0011430129679333692,compound_morgan_bit_394,compound_morgan
727,0.0011386283077289645,compound_morgan_bit_727,compound_morgan
1214,0.0011383688647964667,compound_fr_nitro,compound_rdkit
352,0.0011374704482264692,compound_morgan_bit_352,compound_morgan
638,0.0011267705907479632,compound_morgan_bit_638,compound_morgan
676,0.0011247998736454083,compound_morgan_bit_676,compound_morgan
714,0.001111007311214535,compound_morgan_bit_714,compound_morgan
660,0.0011031681720559063,compound_morgan_bit_660,compound_morgan
506,0.001095167473900397,compound_morgan_bit_506,compound_morgan
1020,0.001085301021089552,compound_morgan_bit_1020,compound_morgan
1216,0.0010743406843831843,compound_fr_nitro_arom_nonortho,compound_rdkit
949,0.0010723238281968956,compound_morgan_bit_949,compound_morgan
668,0.0010678683556965493,compound_morgan_bit_668,compound_morgan
81,0.001067197682986706,compound_morgan_bit_81,compound_morgan
640,0.0010543984490673636,compound_morgan_bit_640,compound_morgan
111,0.001051680405781421,compound_morgan_bit_111,compound_morgan
230,0.0010493528480574003,compound_morgan_bit_230,compound_morgan
774,0.0010443695192021603,compound_morgan_bit_774,compound_morgan
145,0.0010343979536364164,compound_morgan_bit_145,compound_morgan
900,0.00103143451536128,compound_morgan_bit_900,compound_morgan
84,0.0010277828295380833,compound_morgan_bit_84,compound_morgan
909,0.001025910739902343,compound_morgan_bit_909,compound_morgan
699,0.001014116259318384,compound_morgan_bit_699,compound_morgan
952,0.0010072233897138094,compound_morgan_bit_952,compound_morgan
809,0.0009933613453605907,compound_morgan_bit_809,compound_morgan
458,0.0009926827947100915,compound_morgan_bit_458,compound_morgan
333,0.0009833756110234216,compound_morgan_bit_333,compound_morgan
478,0.0009819093340824754,compound_morgan_bit_478,compound_morgan
186,0.000970674688279771,compound_morgan_bit_186,compound_morgan
2295,0.0009662718666442734,solvent_Chi0n,solvent_rdkit
177,0.0009619785726003731,compound_morgan_bit_177,compound_morgan
1013,0.0009534286835893034,compound_morgan_bit_1013,compound_morgan
659,0.0009519865050823966,compound_morgan_bit_659,compound_morgan
984,0.0009498901481537884,compound_morgan_bit_984,compound_morgan
750,0.0009477295867280848,compound_morgan_bit_750,compound_morgan
846,0.0009446229986266329,compound_morgan_bit_846,compound_morgan
730,0.0009395371804929066,compound_morgan_bit_730,compound_morgan
1525,0.0009384588058241922,solvent_morgan_bit_284,solvent_morgan
472,0.0009269314522960219,compound_morgan_bit_472,compound_morgan
681,0.0009256264819238364,compound_morgan_bit_681,compound_morgan
423,0.0009235213273405157,compound_morgan_bit_423,compound_morgan
398,0.0009193916297239121,compound_morgan_bit_398,compound_morgan
675,0.0009178519264175846,compound_morgan_bit_675,compound_morgan
581,0.000907409953206686,compound_morgan_bit_581,compound_morgan
422,0.0009074083004449267,compound_morgan_bit_422,compound_morgan
255,0.0009065431163131343,compound_morgan_bit_255,compound_morgan
924,0.0009051906497766947,compound_morgan_bit_924,compound_morgan
701,0.0009017441793032483,compound_morgan_bit_701,compound_morgan
511,0.0008993089971424618,compound_morgan_bit_511,compound_morgan
623,0.0008973479603342163,compound_morgan_bit_623,compound_morgan
216,0.0008673655162025779,compound_morgan_bit_216,compound_morgan
456,0.0008664935056936549,compound_morgan_bit_456,compound_morgan
322,0.0008635433400727029,compound_morgan_bit_322,compound_morgan
622,0.0008627559272253381,compound_morgan_bit_622,compound_morgan
1001,0.0008588740561788302,compound_morgan_bit_1001,compound_morgan
491,0.000848653268040936,compound_morgan_bit_491,compound_morgan
343,0.0008424318823608309,compound_morgan_bit_343,compound_morgan
981,0.0008423928821574588,compound_morgan_bit_981,compound_morgan
696,0.0008414619508686072,compound_morgan_bit_696,compound_morgan
2343,0.0008387279977452837,solvent_SlogP_VSA5,solvent_rdkit
28,0.0008378433937960082,compound_morgan_bit_28,compound_morgan
489,0.0008359006281900033,compound_morgan_bit_489,compound_morgan
393,0.0008329138301894256,compound_morgan_bit_393,compound_morgan
112,0.0008322405271027457,compound_morgan_bit_112,compound_morgan
251,0.0008230853104765611,compound_morgan_bit_251,compound_morgan
790,0.0008191389133397523,compound_morgan_bit_790,compound_morgan
477,0.0008171034247845034,compound_morgan_bit_477,compound_morgan
486,0.0008096901577636562,compound_morgan_bit_486,compound_morgan
781,0.0007993372147833514,compound_morgan_bit_781,compound_morgan
960,0.0007981600547975527,compound_morgan_bit_960,compound_morgan
360,0.0007820033687461639,compound_morgan_bit_360,compound_morgan
168,0.0007737385006942369,compound_morgan_bit_168,compound_morgan
149,0.0007701980352772869,compound_morgan_bit_149,compound_morgan
197,0.000765897199339828,compound_morgan_bit_197,compound_morgan
979,0.0007623397749644681,compound_morgan_bit_979,compound_morgan
38,0.000759130617415915,compound_morgan_bit_38,compound_morgan
439,0.0007568177484666424,compound_morgan_bit_439,compound_morgan
174,0.0007555684740515824,compound_morgan_bit_174,compound_morgan
410,0.0007537306324552951,compound_morgan_bit_410,compound_morgan
108,0.000747248776310893,compound_morgan_bit_108,compound_morgan
300,0.0007403768160983402,compound_morgan_bit_300,compound_morgan
42,0.0007390086009662715,compound_morgan_bit_42,compound_morgan
712,0.0007378087934772243,compound_morgan_bit_712,compound_morgan
275,0.0007321405330248327,compound_morgan_bit_275,compound_morgan
792,0.0007305021925326124,compound_morgan_bit_792,compound_morgan
384,0.0007275733366352656,compound_morgan_bit_384,compound_morgan
317,0.000727318609625617,compound_morgan_bit_317,compound_morgan
405,0.0007160610671410872,compound_morgan_bit_405,compound_morgan
206,0.0007146937919326155,compound_morgan_bit_206,compound_morgan
181,0.0007123355955408418,compound_morgan_bit_181,compound_morgan
711,0.000709648195399931,compound_morgan_bit_711,compound_morgan
165,0.0007025518509473265,compound_morgan_bit_165,compound_morgan
1769,0.0007004962978133614,solvent_morgan_bit_528,solvent_morgan
125,0.0006972180135988642,compound_morgan_bit_125,compound_morgan
284,0.000687357130571977,compound_morgan_bit_284,compound_morgan
1176,0.0006780747156309136,compound_fr_Ndealkylation2,compound_rdkit
47,0.0006733254224698789,compound_morgan_bit_47,compound_morgan
523,0.0006714313575290194,compound_morgan_bit_523,compound_morgan
601,0.0006691069741907249,compound_morgan_bit_601,compound_morgan
1891,0.0006681004473981196,solvent_morgan_bit_650,solvent_morgan
324,0.0006635040905262925,compound_morgan_bit_324,compound_morgan
961,0.0006604112481090851,compound_morgan_bit_961,compound_morgan
457,0.0006538329983615973,compound_morgan_bit_457,compound_morgan
10,0.0006520167901603581,compound_morgan_bit_10,compound_morgan
651,0.00064057416553165,compound_morgan_bit_651,compound_morgan
231,0.0006367918430291134,compound_morgan_bit_231,compound_morgan
147,0.0006350422493803235,compound_morgan_bit_147,compound_morgan
578,0.0006275543894880065,compound_morgan_bit_578,compound_morgan
710,0.0006155934987483252,compound_morgan_bit_710,compound_morgan
531,0.0006152150925496459,compound_morgan_bit_531,compound_morgan
375,0.000601337861122514,compound_morgan_bit_375,compound_morgan
337,0.0005893730859940823,compound_morgan_bit_337,compound_morgan
756,0.0005890967576534683,compound_morgan_bit_756,compound_morgan
561,0.000585052404426161,compound_morgan_bit_561,compound_morgan
595,0.0005812988684388036,compound_morgan_bit_595,compound_morgan
115,0.0005801375031738173,compound_morgan_bit_115,compound_morgan
678,0.0005781315716342208,compound_morgan_bit_678,compound_morgan
916,0.0005752683103899347,compound_morgan_bit_916,compound_morgan
877,0.0005625542785140783,compound_morgan_bit_877,compound_morgan
479,0.0005625449285710209,compound_morgan_bit_479,compound_morgan
860,0.0005513454599340318,compound_morgan_bit_860,compound_morgan
265,0.0005464053741043322,compound_morgan_bit_265,compound_morgan
21,0.0005452618972324276,compound_morgan_bit_21,compound_morgan
354,0.0005436243519184988,compound_morgan_bit_354,compound_morgan
998,0.000543605345346727,compound_morgan_bit_998,compound_morgan
739,0.0005424319857063072,compound_morgan_bit_739,compound_morgan
49,0.0005321096058295109,compound_morgan_bit_49,compound_morgan
94,0.0005314857502247071,compound_morgan_bit_94,compound_morgan
183,0.0005311721435929132,compound_morgan_bit_183,compound_morgan
975,0.0005266918995089052,compound_morgan_bit_975,compound_morgan
742,0.0005264372005511465,compound_morgan_bit_742,compound_morgan
1238,0.0005239926361226135,compound_fr_thiophene,compound_rdkit
311,0.0005115383563648544,compound_morgan_bit_311,compound_morgan
1017,0.0005114405274375758,compound_morgan_bit_1017,compound_morgan
257,0.0005088615361337441,compound_morgan_bit_257,compound_morgan
415,0.0005011541065805354,compound_morgan_bit_415,compound_morgan
233,0.0004975457071839659,compound_morgan_bit_233,compound_morgan
353,0.000495513363845627,compound_morgan_bit_353,compound_morgan
654,0.0004909313419970841,compound_morgan_bit_654,compound_morgan
318,0.0004891500804318576,compound_morgan_bit_318,compound_morgan
236,0.00047617316010745706,compound_morgan_bit_236,compound_morgan
515,0.00047130104415412245,compound_morgan_bit_515,compound_morgan
445,0.00045848948055395456,compound_morgan_bit_445,compound_morgan
780,0.0004550029742602375,compound_morgan_bit_780,compound_morgan
2273,0.00045338299627271955,solvent_ExactMolWt,solvent_rdkit
920,0.00044918314346463695,compound_morgan_bit_920,compound_morgan
66,0.0004408635308395905,compound_morgan_bit_66,compound_morgan
377,0.00043975953488533835,compound_morgan_bit_377,compound_morgan
3,0.0004385823603449822,compound_morgan_bit_3,compound_morgan
465,0.0004347658653749289,compound_morgan_bit_465,compound_morgan
332,0.0004345640068466807,compound_morgan_bit_332,compound_morgan
553,0.00042963390804801906,compound_morgan_bit_553,compound_morgan
155,0.0004252152550888683,compound_morgan_bit_155,compound_morgan
256,0.00042376366925513386,compound_morgan_bit_256,compound_morgan
745,0.0004216285764911855,compound_morgan_bit_745,compound_morgan
950,0.00042100256014765647,compound_morgan_bit_950,compound_morgan
326,0.0004174440230181218,compound_morgan_bit_326,compound_morgan
878,0.0004172856130041596,compound_morgan_bit_878,compound_morgan
605,0.0004149169872227935,compound_morgan_bit_605,compound_morgan
592,0.00041396220326478367,compound_morgan_bit_592,compound_morgan
777,0.00040944551428780953,compound_morgan_bit_777,compound_morgan
217,0.0004091778859008192,compound_morgan_bit_217,compound_morgan
8,0.0004090546813739252,compound_morgan_bit_8,compound_morgan
358,0.0004059913781004893,compound_morgan_bit_358,compound_morgan
1613,0.00040498732526500063,solvent_morgan_bit_372,solvent_morgan
419,0.0004045157463281837,compound_morgan_bit_419,compound_morgan
1011,0.0004017435078773798,compound_morgan_bit_1011,compound_morgan
35,0.00040081350629329367,compound_morgan_bit_35,compound_morgan
899,0.00039516640318364545,compound_morgan_bit_899,compound_morgan
937,0.00039437177203845386,compound_morgan_bit_937,compound_morgan
500,0.00039080576887282135,compound_morgan_bit_500,compound_morgan
958,0.00039059655795862136,compound_morgan_bit_958,compound_morgan
669,0.00038968555558110713,compound_morgan_bit_669,compound_morgan
665,0.0003875058864314969,compound_morgan_bit_665,compound_morgan
99,0.0003822080155090293,compound_morgan_bit_99,compound_morgan
762,0.0003799042968914255,compound_morgan_bit_762,compound_morgan
706,0.0003793693439779148,compound_morgan_bit_706,compound_morgan
865,0.000378962935438045,compound_morgan_bit_865,compound_morgan
755,0.00037606381820094406,compound_morgan_bit_755,compound_morgan
1009,0.00037549806940691434,compound_morgan_bit_1009,compound_morgan
906,0.00037499126890658285,compound_morgan_bit_906,compound_morgan
240,0.0003718543827979486,compound_morgan_bit_240,compound_morgan
104,0.0003704965044688347,compound_morgan_bit_104,compound_morgan
1990,0.00036969256921647503,solvent_morgan_bit_749,solvent_morgan
2360,0.00036185547628279045,solvent_VSA_EState1,solvent_rdkit
2358,0.00035897775449064695,solvent_EState_VSA8,solvent_rdkit
757,0.00035834413246269264,compound_morgan_bit_757,compound_morgan
917,0.00035575024190434204,compound_morgan_bit_917,compound_morgan
481,0.00035505663467975073,compound_morgan_bit_481,compound_morgan
734,0.0003523263525173991,compound_morgan_bit_734,compound_morgan
786,0.0003491975022263478,compound_morgan_bit_786,compound_morgan
968,0.00034196931996898237,compound_morgan_bit_968,compound_morgan
662,0.00033974525719519377,compound_morgan_bit_662,compound_morgan
327,0.0003377916721946637,compound_morgan_bit_327,compound_morgan
903,0.0003348091316272472,compound_morgan_bit_903,compound_morgan
232,0.0003346686633744676,compound_morgan_bit_232,compound_morgan
838,0.0003264988793130331,compound_morgan_bit_838,compound_morgan
163,0.0003263735895713127,compound_morgan_bit_163,compound_morgan
2291,0.00032532537128660867,solvent_AvgIpc,solvent_rdkit
136,0.00032278031836649164,compound_morgan_bit_136,compound_morgan
1207,0.0003224732978992694,compound_fr_ketone,compound_rdkit
766,0.0003191555772973823,compound_morgan_bit_766,compound_morgan
2349,0.00031835807119124293,solvent_EState_VSA1,solvent_rdkit
798,0.0003180342859565678,compound_morgan_bit_798,compound_morgan
280,0.0003142966181833324,compound_morgan_bit_280,compound_morgan
421,0.0003129725397136496,compound_morgan_bit_421,compound_morgan
621,0.00031160295604375915,compound_morgan_bit_621,compound_morgan
728,0.0003112542109996648,compound_morgan_bit_728,compound_morgan
226,0.000299522304170766,compound_morgan_bit_226,compound_morgan
243,0.0002975855968576754,compound_morgan_bit_243,compound_morgan
355,0.00029664738653237656,compound_morgan_bit_355,compound_morgan
912,0.0002935678484470538,compound_morgan_bit_912,compound_morgan
560,0.0002883467315554391,compound_morgan_bit_560,compound_morgan
556,0.00028811158369994024,compound_morgan_bit_556,compound_morgan
693,0.00028800768229637034,compound_morgan_bit_693,compound_morgan
973,0.000287486479747503,compound_morgan_bit_973,compound_morgan
418,0.00028745824296912885,compound_morgan_bit_418,compound_morgan
892,0.00028610112534589266,compound_morgan_bit_892,compound_morgan
624,0.00028535390358555595,compound_morgan_bit_624,compound_morgan
657,0.00028420398115384997,compound_morgan_bit_657,compound_morgan
528,0.0002839492589014417,compound_morgan_bit_528,compound_morgan
871,0.00028092703022275235,compound_morgan_bit_871,compound_morgan
176,0.00027838852992931816,compound_morgan_bit_176,compound_morgan
941,0.00027746802490427456,compound_morgan_bit_941,compound_morgan
580,0.00027643876362496957,compound_morgan_bit_580,compound_morgan
843,0.0002754031065825641,compound_morgan_bit_843,compound_morgan
848,0.0002734249329374035,compound_morgan_bit_848,compound_morgan
224,0.00027323789482027616,compound_morgan_bit_224,compound_morgan
697,0.0002723526189739404,compound_morgan_bit_697,compound_morgan
520,0.00027033769060548154,compound_morgan_bit_520,compound_morgan
223,0.00026894149326213884,compound_morgan_bit_223,compound_morgan
454,0.00026852632318046264,compound_morgan_bit_454,compound_morgan
249,0.0002675184138237626,compound_morgan_bit_249,compound_morgan
2090,0.00026696271059336153,solvent_morgan_bit_849,solvent_morgan
837,0.00026662578514745317,compound_morgan_bit_837,compound_morgan
850,0.00026355540898791315,compound_morgan_bit_850,compound_morgan
290,0.0002619267088081489,compound_morgan_bit_290,compound_morgan
403,0.00026156480206635804,compound_morgan_bit_403,compound_morgan
724,0.000256379251548066,compound_morgan_bit_724,compound_morgan
2155,0.0002553148963286527,solvent_morgan_bit_914,solvent_morgan
282,0.0002552804419856407,compound_morgan_bit_282,compound_morgan
310,0.00025426199079999477,compound_morgan_bit_310,compound_morgan
768,0.0002542206243478542,compound_morgan_bit_768,compound_morgan
686,0.00025397653971081943,compound_morgan_bit_686,compound_morgan
462,0.0002490022557247315,compound_morgan_bit_462,compound_morgan
159,0.0002436591792042252,compound_morgan_bit_159,compound_morgan
270,0.00024019221660994978,compound_morgan_bit_270,compound_morgan
2312,0.00023998236127195757,solvent_PEOE_VSA1,solvent_rdkit
1435,0.00023965469414256833,solvent_morgan_bit_194,solvent_morgan
85,0.00023812571929520952,compound_morgan_bit_85,compound_morgan
1018,0.00023696557472909795,compound_morgan_bit_1018,compound_morgan
653,0.00023682022457305568,compound_morgan_bit_653,compound_morgan
991,0.0002367640995921993,compound_morgan_bit_991,compound_morgan
79,0.00023601890389626437,compound_morgan_bit_79,compound_morgan
677,0.00023361920353294347,compound_morgan_bit_677,compound_morgan
532,0.0002327402124980377,compound_morgan_bit_532,compound_morgan
667,0.00022960368972538468,compound_morgan_bit_667,compound_morgan
867,0.0002294018375513183,compound_morgan_bit_867,compound_morgan
692,0.00022899479489837195,compound_morgan_bit_692,compound_morgan
12,0.00022770875931690587,compound_morgan_bit_12,compound_morgan
516,0.00022715129880997005,compound_morgan_bit_516,compound_morgan
297,0.00022677511756873442,compound_morgan_bit_297,compound_morgan
412,0.0002257833002808274,compound_morgan_bit_412,compound_morgan
859,0.00022345552540336473,compound_morgan_bit_859,compound_morgan
